,_entropy_hour,_label,_rate,_total,cnt_firmware_ver,cnt_payload_ip,cnt_profile_id,condition_updated,payload_lastwill,payload_malf_false,payload_malf_true,ratio_offline,ratio_online
3fa81bb32792c2e741eea622915f5e20,2.02234607227,0,0.984301790381,-0.0272413591434,3,2,2,110,7,128,0,0.0625,0.9375
251173b31329001cb46fda08373fdf21,0.836988216786,1,0.986987290742,-0.148802110029,1,2,2,34,1,36,0,0.0277777777778,0.972222222222
3fa8148f7885030d83eb24ae814d6b44,0.709713102424,1,0.99906736375,-0.177870985241,2,2,2,0,4,14,0,0.357142857143,0.642857142857
a1be41a728aa17cdf9bdb7ce11c1a748,0.721463686693,1,0.99064569581,-0.185798860299,1,4,2,0,3,8,0,0.375,0.625
fa318f7bb28b3c0322a6ce46322cbdb9,2.54266891483,1,0.999199738149,0.122066954444,2,32,2,160,34,241,0,0.141078838174,0.858921161826
59c1439062a5ec6f00194602f10a16e9,1.03386784222,1,0.998197078194,-0.1448381725,1,2,2,33,3,39,0,0.0769230769231,0.923076923077
da95b290cca0f8e8e499ddf5d50a522d,2.98296502922,1,0.999804640742,0.970349585625,6,2,2,134,370,883,0,0.421291053228,0.578708946772
a6c449a8367acfa6fe8e9cbb2c8b6127,1.15310711745,1,0.842787417277,-0.122375859837,2,4,2,49,1,56,0,0.0178571428571,0.982142857143
8b28731a390890f67397207b5d0a2f21,0.815186210796,1,0.995592875508,-0.18183492277,2,3,2,0,4,11,0,0.363636363636,0.636363636364
b2b307de4dac327630489398dee02650,2.65819344493,1,0.993137208172,0.49203445714,2,191,2,0,239,521,0,0.458733205374,0.541266794626
adec872d2aeb2a38f23105f6049dc77b,1.54253867532,1,0.994465424485,-0.064238109413,2,3,2,82,8,100,0,0.09,0.91
79ab9054131bb6602e09c71f6bea7b01,0.456334432293,1,0.948555369334,-0.191084110337,1,2,2,0,2,4,0,0.5,0.5
d6aa207008e3b3694fed33365b5a2ed7,1.51555409958,1,0.862157551082,-0.0444184217686,1,4,2,104,5,115,0,0.0434782608696,0.95652173913
e48f897791fbcc09d0599d5d2fb620d7,2.44130263781,1,0.999730522737,0.0454308288861,4,1,1,0,3,133,50,0.0273224043716,0.972677595628
d95b3b217b4b16bb99d0480f65f933c7,2.65819344493,0,0.703328502858,0.140565329579,2,15,2,214,18,255,0,0.0745098039216,0.925490196078
3a63b51f7b3185c1f72058d2dee0d092,2.08420106673,1,0.998550536279,0.0943193917423,2,2,2,199,7,218,2,0.0318181818182,0.968181818182
d04976a186ee7366f54e1882fa0130cb,1.76231371031,1,0.991621919422,-0.0404544842397,2,2,2,104,6,118,0,0.0593220338983,0.940677966102
d40a45f4e7b4d098cfa25c26a46966eb,0.983087758575,0,0.63666077705,-0.172585735202,1,1,1,0,8,18,0,0.444444444444,0.555555555556
460de005194f0060d038f5b7069da08a,0.651950837378,1,0.997996976892,-0.187120172808,2,4,2,0,1,7,0,0.285714285714,0.714285714286
af257dc17cd9d5d45d5cafb3027b2fc8,2.00100652342,1,0.999408539247,0.0441095163764,2,10,2,159,9,182,0,0.0549450549451,0.945054945055
3d2edee48f5872187e564266be79c448,2.10888730059,1,0.991092416936,-0.00345773397015,1,73,2,0,72,146,0,0.493150684932,0.506849315068
da1738072708e879a8096873e7e4fde0,3.00476703521,0,0.996362803149,0.850110147249,2,2,2,101,339,792,0,0.429292929293,0.570707070707
ead053dcab2c1bd219da535a17e933cd,2.22152760281,1,0.978390834251,-0.0615954843938,1,2,2,43,28,101,1,0.274509803922,0.725490196078
58aef7e0dc8563d23aa0d68e74b0570b,0.815186210796,1,0.996521221451,-0.0919856721152,1,2,2,77,1,79,0,0.0126582278481,0.987341772152
ea113296992ac2c0333dadd01c24830e,2.77371797502,1,0.995088462555,0.378401581312,2,189,2,74,169,435,0,0.390804597701,0.609195402299
638660d96982087ff4d47c4d86890cea,0.344598248103,1,0.997683008987,-0.192405422847,2,2,2,0,1,3,0,0.333333333333,0.666666666667
52813b505ef69052eb7623429a15b4d7,2.09472904753,1,0.997674041267,0.0533587039438,2,12,2,154,15,188,1,0.0846560846561,0.915343915344
19e9b2ef9bd0282686623217c654988d,0.789277373461,1,0.996597145823,-0.154087360068,1,2,2,30,1,32,0,0.03125,0.96875
5426e56c570e6ab670d0da7cb4f80f5b,1.39852865946,1,0.982886566865,-0.131625047404,2,2,2,45,1,49,0,0.0408163265306,0.959183673469
b290762eba2991fdd41f2a0ba2a439c0,1.71064290071,1,0.985013751042,-0.0457397342782,2,2,2,104,4,114,0,0.0438596491228,0.956140350877
713c072f63d36d91bf94ad917e165559,0.544283732969,1,0.996236342384,-0.187120172808,3,1,1,0,2,7,0,0.285714285714,0.714285714286
fd9a25373a421a1c7f45c504cdbb4c4d,0.544283732969,1,0.977763276529,-0.189762797828,2,2,1,0,2,5,0,0.4,0.6
1683054c10a5d27b3269fe45a9bb27cb,2.18845157163,1,0.999106081042,-0.0153495465568,4,18,2,66,34,137,0,0.255474452555,0.744525547445
455a702efba2b99c045096a69f3e26ac,0.615990578321,0,0.20846304265,-0.188441485318,1,1,2,4,0,6,0,0.166666666667,0.833333333333
09eb2a80704805626c565b8a1a693184,0.456334432293,0,0.54675177635,-0.191084110337,1,2,2,0,1,4,0,0.25,0.75
06b427fd407a6af2c66e77e19d4ec630,2.14196333177,1,0.99515708946,0.144529267108,3,54,2,179,9,258,0,0.0503875968992,0.949612403101
6d4f9b0ff1d0d4919193ac2f826c56c7,1.44351492028,0,0.89436802003,-0.117090609798,1,2,2,0,3,60,0,0.05,0.95
3d9bb6b1a766395cc169380fc8e032a2,1.79827396937,1,0.993517078341,-0.0999135471729,1,5,2,53,10,73,0,0.13698630137,0.86301369863
b120954dfb1288de82ff24fedb644eaf,0.286835983056,1,0.996574511288,-0.193726735356,1,2,2,0,1,2,0,0.5,0.5
7e64cf76eb6688fe5b054de77be7af8a,0.882383053075,1,0.969689246152,-0.172585735202,1,9,2,0,8,18,0,0.444444444444,0.555555555556
cfeb199e2e4a2615ef1990b42c8e0553,2.73011396304,1,0.993474096754,0.601703395439,4,12,2,154,205,604,0,0.341059602649,0.658940397351
68787f0f992e9a3089d75e7a3cd9c6f8,0.56608573896,1,0.860227070455,-0.188441485318,3,2,2,0,1,6,0,0.5,0.5
2b4ebaa6dfb607e2af80950ce8000131,1.82616743081,1,0.998370292797,0.0652505165305,2,2,2,170,13,198,0,0.0707070707071,0.929292929293
1349a2263031e1e44c6271fe32d67498,3.00476703521,1,0.999797644271,0.7747953342,3,2,2,261,234,735,0,0.321088435374,0.678911564626
1c9256f6de5a73c7e56630bd6b1fdf9f,0.456334432293,1,0.977190425913,-0.191084110337,1,2,2,0,2,4,0,0.5,0.5
a97cabc85716d81cba1edc47bad5eb79,1.36925188018,1,0.996973452171,-0.14748079752,3,2,2,3,13,37,0,0.405405405405,0.594594594595
1751743abcf06161f42bd2cfeefbdd58,1.60927662368,1,0.998320962874,-0.131625047404,2,2,2,43,2,49,0,0.0612244897959,0.938775510204
badc41a91942cc1b166ae709e6774942,1.29257183702,1,0.95628968757,-0.163336547635,6,4,2,0,4,25,0,0.32,0.68
aa43b28e62ced8611182878cce107bb9,1.95740251144,0,0.999774292024,-0.0470610467879,2,11,2,0,41,113,0,0.371681415929,0.628318584071
e36a97ea7013395a225b08e6464a63c8,0.815186210796,1,0.99508502783,-0.18183492277,2,2,2,0,4,11,0,0.454545454545,0.545454545455
c04f60141dfad1f12c5075e6abdb5927,1.55915811156,1,0.869077616631,-0.143516859991,2,2,2,31,3,40,0,0.1,0.9
271173af7a5811523070306ac4f82c93,1.22235763645,0,0.998804772199,-0.14748079752,3,2,2,0,10,37,0,0.297297297297,0.702702702703
28ba5c9f3b230bde3281d271725c6ec7,0.721463686693,1,0.995862949582,-0.185798860299,2,1,1,0,2,8,0,0.375,0.625
c8d7273591b2109f353414bce097a594,2.33993636078,1,0.999389867149,0.0520373914342,1,12,1,0,60,188,0,0.31914893617,0.68085106383
af2356665816e7fecbb76084cb1f158f,1.23426786608,1,0.999375060653,-0.164657860145,2,13,2,0,7,24,0,0.333333333333,0.666666666667
6983e6c02f4a2b223ba91b2238ae3e81,2.54266891483,1,0.999661883669,0.131316142012,3,40,2,146,46,248,0,0.189516129032,0.810483870968
b6abc30007c787016c7b5d9a0c628fc3,1.05938459334,0,0.996960584723,-0.168621797674,1,6,2,0,5,21,0,0.238095238095,0.761904761905
2caa8090d4b88af2590d764b73e8097f,2.08057079446,1,0.993518518968,-0.0417757967493,6,23,2,0,17,114,3,0.179487179487,0.820512820513
d914d46e38b3f1207301208f11028ddd,0.56608573896,0,0.999206369926,-0.188441485318,1,2,2,0,2,6,0,0.333333333333,0.666666666667
2a5f8effa2bcf391994ce697c24906f4,0.344598248103,1,0.983166300105,-0.192405422847,2,2,1,0,1,3,0,0.333333333333,0.666666666667
cc7e3951fffd481288888378fefb4876,1.87019448748,1,0.999695505099,0.182847329887,3,5,2,219,33,287,0,0.118466898955,0.881533101045
1d337ec5d7011ace93bf128dac36ee1c,2.07292704154,1,0.999632391739,0.0282537662609,3,5,2,124,22,170,0,0.141176470588,0.858823529412
0ae1d21167dee4cd9ae4f3ad4d6ce969,0.721463686693,1,0.997892589812,-0.185798860299,1,2,2,2,2,8,0,0.25,0.75
d221cf2e29455fe1e10375834c468859,1.43598982854,1,0.990067916456,-0.154087360068,6,8,2,0,9,32,0,0.40625,0.59375
1733b5db2129704ff7108ab994ed2c76,1.73474324857,1,0.999292357585,-0.043097109259,1,3,2,75,16,115,1,0.137931034483,0.862068965517
11881cfa5d3bb80be4641f1bbed64313,0.896541306141,1,0.995335555921,-0.14615948501,1,2,2,34,2,38,0,0.0526315789474,0.947368421053
e35fd921bec6c9bc758c38b445f737e9,2.61458943295,1,0.991777192745,0.284588393129,5,2,2,317,18,363,1,0.0604395604396,0.93956043956
0615f75617801f19964f1b5231a248c9,1.01328432955,0,0.987675067765,-0.177870985241,1,5,2,4,4,14,0,0.285714285714,0.714285714286
a9409aabf0469880042d5a48a9347854,1.78774598857,1,0.998696470905,-0.128982422385,2,10,2,0,21,51,0,0.411764705882,0.588235294118
8f2ebb3762246e5a294b3265adb9feb1,2.04703230614,0,0.993402079173,-0.102556172192,4,10,2,12,23,71,0,0.352112676056,0.647887323944
a695eac2ac27d378f27686f4680d2e7d,2.51322315592,1,0.990195347079,0.0929980792327,1,102,2,11,102,219,0,0.465753424658,0.534246575342
3f38595c8b6549c40740fb03c571b625,0.456334432293,1,0.99787434319,-0.187120172808,2,1,1,0,3,7,0,0.428571428571,0.571428571429
fdf51e1541f436e29ebeb4e9a7c3430a,1.94975875852,0,0.27135828448,-0.0444184217686,2,5,2,82,13,115,0,0.121739130435,0.878260869565
b1ed30cbb96eab2812146dadf0a0a0e5,0.731515108415,0,0.994309273305,-0.18183492277,1,5,2,0,4,11,0,0.363636363636,0.636363636364
f31e94f9424371c35293c09cfd95ead6,2.61458943295,1,0.999563060117,0.382365518841,8,19,2,366,27,438,0,0.0776255707763,0.922374429224
5772058f027ee6b032bf10fe201dd1b5,1.01289635349,1,0.983884266586,-0.175228360222,2,3,2,0,8,16,0,0.5,0.5
d53c939339ac8be6266d8bdc73f1ab18,1.72226072185,0,0.995963291625,-0.125018484856,4,3,2,0,15,54,0,0.314814814815,0.685185185185
7c1c4fe8e2f843f56517895b99420c67,2.3475801137,1,0.985796727824,0.0546800164535,3,2,2,156,15,190,0,0.0894736842105,0.910526315789
e8c87575f6e7a8f94ca52e6c296750d6,0.51409669734,1,0.243838935564,-0.187120172808,3,1,1,0,2,7,0,0.428571428571,0.571428571429
aed67c4e03ad59a5877d487246c39bf4,2.78787622809,1,0.952901410259,4.453329361,4,15,2,0,15,1777,1742,0.00511508951407,0.994884910486
e89187bd18252ab27c77dafc4cdc6409,1.76781927975,1,0.99913726808,0.00711276610687,3,3,2,128,10,154,0,0.0779220779221,0.922077922078
3d22cf0faf9c3c6c442b1e4568dadca8,0.456334432293,0,0.9175635631,-0.187120172808,1,3,2,0,4,7,0,0.571428571429,0.428571428571
7dc5af19a8a5d6610a899263d25bb004,0.51409669734,1,0.930739882957,-0.188441485318,2,2,2,0,2,6,0,0.5,0.5
a770524399f369292dda448b63e5de2a,0.882383053075,0,0.997500593483,-0.18183492277,2,3,1,0,3,11,0,0.272727272727,0.727272727273
90a6ef63ea5b854252facfe95e64b975,1.65288063567,1,0.999804434084,-0.132946359914,6,17,2,0,18,48,0,0.458333333333,0.541666666667
48e1a1449a70166555a15fec408526ca,1.45629092451,1,0.999016280729,-0.0193134840857,2,2,2,127,2,134,0,0.0223880597015,0.977611940299
f4cea275abb3b60d16f0a56469a351d6,0.286835983056,1,0.995886674475,-0.193726735356,1,2,2,0,1,2,0,0.5,0.5
6eefc21a484999e605da60e786f0f059,0.894750481832,1,0.985115854649,-0.136910297443,1,2,2,42,1,45,0,0.0222222222222,0.977777777778
e9cdc3714ceec5b1858bbfb695c3fea0,1.27022812514,1,0.999720050902,-0.148802110029,4,2,2,0,14,36,0,0.472222222222,0.527777777778
6cc92d30cbcc8c4d9a288dec71671c71,2.92520276417,0,0.999735792452,1.95076346777,2,5,2,0,380,1625,0,0.233846153846,0.766153846154
da762b77caf0eefc66502ab5651e784a,1.2688458763,1,0.997567558646,-0.160693922616,2,6,1,0,8,27,0,0.296296296296,0.703703703704
a593b86b403bab2146efd983db41a099,0.344598248103,0,0.996784380193,-0.192405422847,1,3,1,0,1,3,0,0.333333333333,0.666666666667
c97d85b8d49714a88a3a2f25106da7d8,0.976105577178,1,0.998419764834,-0.135588984933,1,2,2,41,2,46,0,0.0434782608696,0.95652173913
bc4062401bd0a1da834a0a347071a152,0.51409669734,1,0.900287016263,-0.188441485318,2,2,1,0,2,6,0,0.333333333333,0.666666666667
df0f7a9739f48d448306da9b1fc8b221,1.8479694368,1,0.995929711919,0.0797849541364,3,2,2,201,1,209,0,0.0143540669856,0.985645933014
36fb53cb10ef6a498ea15ee92025cab2,1.27189908381,1,0.998517409466,-0.131625047404,1,2,2,37,5,49,0,0.102040816327,0.897959183673
a1144d72c18c3cfca85229c7399dd31b,0.456334432293,0,0.23800193105,-0.189762797828,1,2,1,0,3,5,0,0.6,0.4
20f261958ba13c57ffd5c397ce69fd81,2.39769862583,1,0.9990186625,0.0123980161454,2,79,2,0,77,158,0,0.487341772152,0.512658227848
d409bac25dc9a4fed68d1052ade1a8da,0.731515108415,1,0.995961614106,-0.184477547789,4,2,2,0,1,9,0,0.333333333333,0.666666666667
3a458e383eb98f4b5ee981499e043956,1.21086938249,1,0.988906872799,-0.0682020469419,2,5,2,75,10,97,0,0.113402061856,0.886597938144
05ad6e23f3f2729b104a3cdb7fdd34f4,1.69113923659,1,0.701081263947,-0.121054547327,1,5,2,34,9,57,0,0.157894736842,0.842105263158
5f2e87e34e97f84d08f7047ad3d6d152,1.36395064924,1,0.999648280353,-0.152766047558,2,6,2,0,12,27,6,0.393939393939,0.606060606061
1813554acb23dcef38e38578284369be,1.31223565952,1,0.96215189058,-0.148802110029,2,2,2,15,9,36,0,0.277777777778,0.722222222222
de7271cbfb2884c76161cbcd39780eeb,1.03779681612,1,0.999517734533,-0.167300485164,3,3,1,0,8,22,0,0.363636363636,0.636363636364
61f31bfd35221b5019d01d06efbe932b,0.615990578321,1,0.996132276454,-0.188441485318,2,2,2,0,1,6,0,0.333333333333,0.666666666667
c37a91694d14d9074564c57a93e9c483,0.815186210796,1,0.99922656521,-0.183156235279,2,3,1,0,2,10,0,0.2,0.8
6085d0aeea602307641f474a3f476dd7,0.789277373461,1,0.980627488221,-0.179192297751,1,2,2,11,1,13,0,0.0769230769231,0.923076923077
d02475bb76853e33b28040c5b8751efc,2.09184481965,1,0.916657543045,0.0546800164535,4,3,2,166,9,190,0,0.0631578947368,0.936842105263
351455fa6649b6f961820590029c0e4e,1.68274943928,1,0.999872301879,-0.0985922346633,4,2,2,48,7,73,1,0.135135135135,0.864864864865
61956d21786933ceabc1eecb6a3c4e32,2.59278742696,1,0.999792594793,0.0850702041749,5,104,2,0,83,213,0,0.408450704225,0.591549295775
4e9926b527939351f6018e1041c93e3d,1.60318516824,1,0.997513641793,-0.142195547481,2,11,2,12,12,41,0,0.317073170732,0.682926829268
f9d7a5765eb857372457faf042bf9a24,1.13290158905,1,0.991924500184,-0.171264422693,3,6,2,0,8,19,0,0.473684210526,0.526315789474
6dab8777318c41af2c7c63628a8f50f5,2.08010833732,1,0.999725639539,0.126030891973,4,2,2,226,3,244,0,0.0204918032787,0.979508196721
4abc6d6d8b9c71086c68725b2d715486,1.05500827669,1,0.958782130664,-0.162015235125,2,2,2,0,11,26,0,0.461538461538,0.538461538462
b982e7ff83fcea85972b031dea5ff206,1.04085002362,1,0.960841098746,-0.171264422693,2,2,2,0,8,19,0,0.473684210526,0.526315789474
140d9489834032ce1acae021728822f6,0.976105577178,1,0.981436427462,-0.167300485164,2,2,2,18,1,22,0,0.0909090909091,0.909090909091
527b6e0ef8e046067e68f9fa1c37feff,0.894750481832,1,0.965276202865,-0.136910297443,1,2,2,37,4,45,0,0.0888888888889,0.911111111111
2618f9a486985d9069afe291ea29b2d5,1.49086786571,1,0.999919410659,-0.14748079752,7,4,2,7,6,37,0,0.27027027027,0.72972972973
9bef38fcc9b99e582b042c1625eb4b26,0.456334432293,0,0.654757449609,-0.191084110337,1,3,1,0,2,4,0,0.5,0.5
df280fe4092f523ac6a1bc9bb51e8755,2.08010833732,1,0.996119173695,-0.0470610467879,3,2,2,64,23,113,0,0.212389380531,0.787610619469
201b82c9a70bcc4aad5e30ace93800d6,3.17805383035,1,0.999939460279,23.5145836249,8,183,2,15,78,9138,8807,0.00468096962942,0.995319030371
9ab7b516af9149896cc764e68193fe3c,1.05566984821,1,0.22899460207,-0.126339797365,1,2,2,43,5,53,0,0.0943396226415,0.905660377358
dfba861eac8e0b18207bddcde74e8a8f,1.18777962622,1,0.999484238203,-0.158051297597,5,3,2,0,10,29,0,0.448275862069,0.551724137931
aa848529681ad720042b4ea62b2d93f1,2.02280852941,1,0.999335465004,0.0110767036358,1,4,2,143,6,157,0,0.0382165605096,0.96178343949
0d2583e327ae8a9a10ef424568ebdfa6,0.456334432293,1,0.948403355085,-0.189762797828,1,2,2,0,3,5,0,0.6,0.4
fe5f163989307b1a75aad261293bda81,0.544283732969,0,0.913714124117,-0.187120172808,3,2,1,0,3,7,0,0.428571428571,0.571428571429
8a42385fb0ecb5817c414fa30e5eeb9b,0.789277373461,0,0.960580761828,-0.158051297597,1,1,1,0,2,29,0,0.0689655172414,0.931034482759
1ad73469edebe93b51a37468063e10c5,1.40755466122,1,0.999100423313,-0.0417757967493,2,2,2,111,1,116,1,0.017094017094,0.982905982906
aeaba1c26d4b9390e00391b3f664a2c7,0.860203062805,1,0.999442640948,-0.18183492277,1,2,1,0,1,11,0,0.0909090909091,0.909090909091
b66af4f5711b0c42395dfe6ddab689ad,0.936599518718,1,0.999079662054,-0.18051361026,1,2,2,0,3,12,0,0.25,0.75
ce4e6c4acc71bfbab9c9936232c8fa01,2.10311884484,1,0.990255460054,0.0256111412417,4,3,1,0,20,168,0,0.125,0.875
b4972ab15ec79f8d12460fd6b8159a79,1.34226730444,1,0.999264151163,-0.162015235125,5,3,2,0,7,26,0,0.384615384615,0.615384615385
4e83c9bff639255680af2c291d3cb479,0.623848004006,1,0.990062766353,-0.187120172808,2,2,2,0,2,7,0,0.285714285714,0.714285714286
100574f060361c0ed48dd08810416381,1.46531692627,1,0.974462176603,-0.122375859837,2,5,3,41,6,56,0,0.107142857143,0.892857142857
577c44f0ca5448abecf9ad09f168ff70,1.7324449067,1,0.98989313862,-0.0655594219226,2,3,2,80,7,99,0,0.0808080808081,0.919191919192
d060ce776e116b4f0f4a05c706811cfa,1.50946264414,1,0.998687316448,-0.123697172346,7,3,2,0,20,55,0,0.436363636364,0.563636363636
3ba71f1ac50de4fd8f64f9793f8cd5fc,1.67101295695,0,0.997995012313,-0.0893430470959,1,5,2,69,5,81,0,0.0617283950617,0.938271604938
abf275d145774439059ce90de2a15574,2.2026098247,1,0.998491836142,-0.00213642146052,5,43,2,0,80,147,0,0.56462585034,0.43537414966
c3c556a3a35c08eef7f35eca693dfc8a,0.286835983056,1,0.224038528792,-0.193726735356,1,2,2,0,1,2,0,0.5,0.5
62bc7b122e61029b075dd8355df674bd,2.41950063182,1,0.998189621893,0.0652505165305,2,2,2,46,75,198,0,0.383838383838,0.616161616162
a62fdf4d72822130615eca6d0eaf3741,1.46531692627,0,0.991446642433,-0.1448381725,2,2,2,0,18,39,0,0.487179487179,0.512820512821
6048dacb09a3a81a204376dfe5755e59,0.56608573896,0,0.996994828669,-0.188441485318,1,2,1,0,2,6,0,0.333333333333,0.666666666667
3d6ee4b5e8f8e09aa3d258b784ab47b2,0.456334432293,0,0.377229017796,-0.191084110337,2,2,1,0,2,4,0,0.5,0.5
413e1ba61e914583ecf93210c9411a9c,2.44130263781,1,0.962696488022,0.189453892435,1,2,2,45,113,292,0,0.38698630137,0.61301369863
5957ecc9b1740365c65c781225960b09,0.56608573896,1,0.980433396017,-0.188441485318,2,3,1,0,2,6,0,0.333333333333,0.666666666667
ac5032dd61ec3b3299468cfb44c049fe,1.74051170432,1,0.998635234604,-0.0245987341242,6,9,2,94,8,130,0,0.1,0.9
e6c65b951bdb3043e96938b185c6d04b,1.68274943928,1,0.997907076205,-0.0602741718841,2,2,2,89,5,102,1,0.0582524271845,0.941747572816
3362cbb8a53dfa9e7f600873c1b2003b,0.56608573896,1,0.985801567196,-0.188441485318,3,2,2,0,1,6,0,0.5,0.5
f4db07522bb2a8f91057623e2446ce18,2.5568271679,0,0.973795670223,0.0969620167615,1,2,2,32,65,222,0,0.292792792793,0.707207207207
b9d54b74ce133b89ef50f6533276dc80,1.40232791136,1,0.99966153381,-0.139552922462,2,2,1,0,18,43,0,0.441860465116,0.558139534884
363e2f41cef9a64182edf9ec748baf15,0.623848004006,0,0.996594839158,-0.176549672731,2,3,2,0,7,15,0,0.466666666667,0.533333333333
990ce4e28c83bc1671ae72a9c975ee44,0.344598248103,1,0.983799934156,-0.192405422847,1,2,2,0,2,3,0,0.666666666667,0.333333333333
9096ae8873f70e4d80d3bc262d9f69fd,1.40521213923,1,0.997885846278,-0.158051297597,4,7,2,0,11,29,0,0.413793103448,0.586206896552
a08875e57f5ebf1c4d131822e48dbffb,0.961285752585,0,0.997020629572,-0.165979172654,1,2,2,0,10,23,0,0.434782608696,0.565217391304
b8cae2aa18d59e94ef852639d770fae0,1.09246062452,1,0.999273760128,-0.168621797674,1,2,2,0,9,21,0,0.428571428571,0.571428571429
b9aee439ef732d5c148fd5ca99b10550,2.37301239196,1,0.935419728284,0.0718570790786,2,11,2,147,25,203,0,0.128078817734,0.871921182266
6a0beb7cd5212c48e3f8f191cfb9f623,0.976105577178,1,0.869690198138,-0.121054547327,1,2,2,53,1,56,1,0.0175438596491,0.982456140351
42c021e92e07047a7791ce9ec978a8c1,1.44213267144,1,0.980996291364,-0.123697172346,2,3,2,48,2,55,0,0.0545454545455,0.945454545455
e6cf98a35be5bbc8792e251b22a87709,0.544283732969,1,0.99287878098,-0.185798860299,1,2,2,0,2,8,0,0.25,0.75
56b3fa02811e8c62d4ed2fa04604ab49,0.789277373461,1,0.998494056075,-0.172585735202,2,2,2,0,11,18,0,0.611111111111,0.388888888889
4fc51027abfb4065f581bf60dfccdf7f,2.38354037276,0,0.985163394496,0.0190045786935,2,4,2,93,30,163,0,0.19018404908,0.80981595092
536ca3b1c9f335243c843116370df82a,1.59511837062,1,0.903961903628,-0.143516859991,1,2,2,0,23,40,0,0.575,0.425
061e821333f79ce9b4239a6300fa4522,0.56608573896,1,0.99935505837,-0.188441485318,2,3,1,0,2,6,0,0.333333333333,0.666666666667
9ec66bf2c24d361b1b6c3c948275c784,1.76840516576,1,0.993015270251,-0.0629167969034,2,2,2,86,4,99,2,0.049504950495,0.950495049505
ee6abc7653cba64d333112e7bb1f6ecc,1.2688458763,1,0.785460781417,-0.165979172654,4,2,2,0,4,23,0,0.260869565217,0.739130434783
8d3a06e9c57ae50ae5fe6905f1b514df,1.54253867532,1,0.995740367468,-0.123697172346,2,2,2,0,30,55,0,0.563636363636,0.436363636364
1cbb411020835cae80720eb1b886099d,2.61458943295,1,0.999332946145,0.131316142012,2,2,2,201,21,247,1,0.0887096774194,0.911290322581
507064e85de0db1a1060f8f17f98b3de,1.51496821357,1,0.99840626388,-0.155408672577,3,8,2,0,13,31,0,0.41935483871,0.58064516129
81f103f27442ec3fd326e9f0b261afe0,2.67235169799,0,0.994256254407,0.169634204791,7,2,2,19,57,276,1,0.223826714801,0.776173285199
0c11e469bb3f13e81307bc75e7cbb248,1.53556171803,1,0.988273678213,0.00182751606836,2,4,2,137,5,150,0,0.04,0.96
d502d6d57e81b6d64c4af199aff28b33,3.06252930025,1,0.998584096839,1.74992396631,1,10,2,66,704,1473,0,0.477936184657,0.522063815343
9ebe6525648d8c6b382eec0f8da71f5b,3.06252930025,0,0.226895092056,10.3199569037,1,1,1,0,3,3982,3977,0.000376931775349,0.999623068225
7542c130adb00d03d1992388e22669fd,2.78787622809,1,0.999007795979,0.328191705946,1,12,2,68,162,397,0,0.408060453401,0.591939546599
2a7a13b7e0401cdc7a0231c497307d8a,1.90803004371,1,0.997143109104,0.0573226414727,4,11,2,166,10,192,0,0.0625,0.9375
0dd3aa066407b0cbc5a22f11adc37613,0.344598248103,1,0.600398134138,-0.189762797828,1,2,2,0,3,5,0,0.6,0.4
a1c1fb6e252326b69724649ab4af88e7,0.56608573896,1,0.96545425384,-0.188441485318,1,4,2,0,3,6,0,0.5,0.5
8f7f7b2db1ef523680dc21e4b03839f9,1.51405318956,1,0.992994659897,-0.0893430470959,2,2,2,10,33,81,0,0.41975308642,0.58024691358
e6d02f87cd4d112ec9a2c675eade81ee,1.70166721739,1,0.35846175117,-0.121054547327,3,2,3,14,17,57,0,0.315789473684,0.684210526316
